Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP,Spend_NZD,Spend_ILS,Spend_AUD,Spend_TWD,Spend_BRL,Spend_ARS,Spend_ZAR,Spend_CLP,Spend_MXN
AR01893227012915462145,Friends of Andrea Campbell,Registered in US-MA ,US,,4,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00858258847993692161,American Prosperity Alliance,EIN ID 88-2451891,US,,51,1019100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07475606357844951041,CONSERVATION MINNESOTA,EIN ID 41-2017329,US,,4,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13174803813883707393,360 ADVERTISING WEBDEV STUDIO SRL,,"AT, BE, BG, CY, CZ, DE, DK, ES, FR, GR, HU, IE, IT, LU, NL, PL, PT, RO, SE",,4,0,950,0,100,1500,500,20000,250,4750,1000,0,0,0,0,0,0,0,0,0,0
AR16210358330713964545,Kenya Gibson for Council,Registered in US-VA CC2400041,US,,4,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00761396013935099905,Mark cullen,,GB,,13,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
AR15054525267777159169,Joshua Jordan,EIN ID 85-3589883,US,,17,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11651883744448479233,"NO ON MEASURE A - ANAHEIM RESIDENTS AGAINST CUTS TO ESSENTIAL CITY SERVICES, A PROJECT OF THE CALIFORNIA HOTEL & LODGING ASSOCIATION",Registered in US-CA 1460510,US,,1,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00998726440604139521,Business Standard Private Limited,,IN,,2844,0,0,4411750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10504289923434020865,CURTIS HERTEL FOR MICHIGAN,EIN ID 93-2202585,US,,17,17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17480378424974376961,iCivics Inc,EIN ID 38-3796793,US,,2,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03965256572380119041,Sumud Sumud Podcast,EIN ID 99-1279062,US,,63,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13060069895784366081,BLUESTEM INITATIVE,Registered in US-SD ,US,,14,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06954033226000105473,RE-ELECT REBECCA KAPLAN FOR CITY COUNCIL 2020,EIN ID 84-2290373,US,,1,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08633875887009300481,SECURE DEMOCRACY,EIN ID 82-3846342,US,,11,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08251917813946515457,MICHIGAN JOBS COALITION,EIN ID 93-2893243,US,,87,25300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13809037356696600577,ALLAN DOMB FOR CITY COUNCIL,Registered in US-PA ,US,,2,43900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06567055298240970753,Bündnis90/Die Grünen Kreisverband Bodensee,,DE,,4,0,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06452581036684476417,FIERRO FOR TEXAS,EIN ID 99-1186111,US,,5,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11530939149020299265,Alternative für Deutschland - KV Fürstenfeldbruck,,"AT, BG, CZ, DE, ES, FR, GR, HR, HU, IT, PL",,51,0,2450,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15420800525456637953,CITIZENS FOR TAMARA BARRINGER,EIN ID 45-4518001,US,,2,38400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06201737027994517505,VOTERS OF THESE 50 STATES OF AMERICA,EIN ID 99-4371509,US,,8,115800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06087920085412872193,Liste Fritz - Bürgerforum Tirol,,"AT, BE, BG, CY, CZ, DE, DK, ES, FI, FR, GR, HR, HU, IE, IT, LU, NL, PL, PT, RO, SI, SK",,3,0,2750,0,100,1500,0,20000,0,250,0,0,0,0,0,0,0,0,0,0,0
AR13892547137431928833,CDU-Landesverband Brandenburg,,DE,,1,0,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12576481385985867777,PSOE Cartagena,,"AT, BG, DE, ES, FR, IE, IT, NL, PT, RO",,69,0,1750,0,100,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0
AR02776944571613970433,TAHANIE FOR NEW YORK,EIN ID 84-3276370,US,,4,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17275654238965334017,Pohjanmaan Kokoomus ry,,"AT, BE, BG, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK",,37,0,11200,0,0,1500,500,0,0,250,1000,0,0,0,0,0,0,0,0,0,0
AR15325362503848820737,Socialdemokraterne Aarhus 1. Kreds,,"DK, NL, SE",,204,0,16200,0,0,0,121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14514020847804481537,ELEICAO 2022 MARCOS JOSE ROCHA DOS SANTOS GOVERNADOR,,BR,,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356000,0,0,0,0
AR00922811106940944385,Alaskans For Honest Elections,Registered in US-AK ,US,,6,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13861393970107514881,COMPETITIVE ENTERPRISE INSTITUTE,EIN ID 52-1351785,US,,33,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01884420560432136193,COMMITTEE TO ELECT JOSIE RAYMOND,EIN ID 93-4509996,US,,1,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09081984049932664833,DEFENDING DEMOCRACY TOGETHER,FEC ID C90019316,US,,2,7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00312125924919214081,Jason Holloway,EIN ID 86-1902231,US,,5,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01678088458926555137,ELEICAO 2022 MARCOS CAMPOS DE ALBUQUERQUE DEPUTADO ESTADUAL,,BR,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0
AR07201878746222034945,Marek Polonec,,"AT, BE, DE, DK, ES, FI, FR, IE, IT, LU, NL, SE, SK",,4,0,800,0,0,0,500,0,0,0,1000,0,0,0,0,0,0,0,0,0,0
AR03206445905418911745,"CHRIS WEST FOR CONGRESS, INC.",FEC ID C00796524,US,,2,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06812169837737934849,People for Rebecca Kleefisch,EIN ID 86-2558841,US,,17,54700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01280234574462320641,ELEICAO 2022 ANNA CAROLINA CRISTOFOLINI MARTINS DEPUTADO ESTADUAL,,BR,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
AR01311210187838717953,"CONSERVATIVES WITH CHARACTER, INC.",FEC ID C00878611,US,,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01013816859738243073,ELEICAO 2022 JUAREZ ALVES DA COSTA DEPUTADO FEDERAL,,BR,,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134500,0,0,0,0
AR10598557171316686849,FRIENDS OF AMY CANTERBURY,EIN ID 99-1117615,US,,2,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00410198668444958721,AU FOR GEORGIA INC,EIN ID 87-3894913,US,,3,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10185273462222749697,CDU Kreisverband Gifhorn,,DE,,3,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08724319617566113793,REDDY FOR KANSAS,FEC ID C00845347,US,,5,22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09236901630513774593,ANASTASIS KOUTSOU,,"BE, BG, CY, CZ, EE, GR, HR, IE, LT, LU, LV, MT, PL, PT, RO, SI, SK",,29,0,850,0,100,1500,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0
AR08544584891314995201,Mladen Dimitrov Zhelev,,BG,,2,0,150,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10080207257808666625,MARILYN FOR ALABAMA,EIN ID 87-4610689,US,,3,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00824780368195354625,JENNIFER ESTEEN RN FOR ASSEMBLY 2022,EIN ID 87-1487484,US,,12,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15513146514208718849,Eleição 2022 Clecio Antonio Alves Deputado Estadual,,BR,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0
AR07007231996598419457,"KENTUCKY OPPORTUNITY COALITION, INC.",EIN ID 26-3722621,US,,4,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14400221772286787585,Vin Kruttiventi for Congress 2024,EIN ID 92-3959342,US,,3,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14019164714643226625,CHIEF MINISTER TREASURY AND ECONOMIC DEVELOPMENT DIRECTORATE TERRITORIAL,,AU,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0
AR10354616257403158529,American Federation of Labor & Congress of Industrial Orgs Alaska State,EIN ID 92-0010498,US,,1,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14204488327217807361,VÄNSTERPARTIET SJUHÄRAD,,SE,,1,0,700,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0
AR16217937659501215745,CARLOS GIMENEZ FOR CONGRESS,EIN ID 84-4226850,US,,3,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06623113967302606849,ELEICAO 2022 LAERTE GOMES DEPUTADO ESTADUAL,,BR,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0
AR09535451438688239617,ELEICAO 2022 JOSE RIBAMAR DE LIMA DEPUTADO ESTADUAL,,BR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
AR18101017142164979713,PARTIDO JUSTICIALISTA DISTRITO TUCUMAN,,AR,,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8265000,0,0,0
AR10133574562923675649,REP. HALEY STEVENS - U.S. HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,11,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08392427737754632193,Katia Piccardo,,"AT, BE, DE, DK, ES, FI, FR, IE, IT, LU, NL, SE",,26,0,3950,0,0,0,500,0,0,0,1000,0,0,0,0,0,0,0,0,0,0
AR02657599181488652289,REP. TJ COX - U.S. HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,183,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11205328676059086849,Community To Elect Houston James,EIN ID 88-2036327,US,,18,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01064315573376122881,SARA PATTERSON,,US,,945,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02656754756558520321,Priorities USA Action,FEC ID C00495861,US,,571,1682300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10322613476828119041,"National City Quality of Life Coalition 2024, Opposing Measure R",EIN ID 99-4946259,US,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06798558948937957377,"MOORE FOR WEST VIRGINIA, INC.",FEC ID C00828947,US,,15,23600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01419155463450132481,Hugo Soto-Martinez for City Council 2022,EIN ID 87-1348612,US,,2,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05257647519197822977,ELEICAO 2022 JULIER SEBASTIAO DA SILVA DEPUTADO FEDERAL,,BR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
AR17485675322241187841,ELEICAO 2022 SIMONE NASSAR TEBET PRESIDENTE,,BR,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338500,0,0,0,0
AR12441872128767164417,TOM DIDIER CITIZENS TO ELECT,EIN ID 88-4319591,US,,3,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01356058889178578945,DEMAND THE VOTE,FEC ID C00761759,US,,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09575414700628246529,SINDICATO DOS EMPREGADOS EM ESTABELECIMENTOS BANCÁRIOS DE CAMPO GRANDE MS E REGIÃO,,BR,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
AR07703555493607768065,אריה יצחק קינג,,IL,,1,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0
AR04250246103649222657,中國國民黨,,TW,,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438000,0,0,0,0,0
AR04110218899805437953,ABP Network Pvt Ltd,,IN,,12,0,0,43250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07969491794037571585,ELEICAO 2022 HELOISA MARIA MELO E SILVA GUIMARAES DEPUTADO ESTADUAL,,BR,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0
AR17443303442641584129,KERBY FOR SENATE,EIN ID 88-1483359,US,,3,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07007719286407954433,Preserve the Good Life,EIN ID 85-3202128,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05235938160323592193,BAUER FOR ALASKA,EIN ID 99-3861790,US,,19,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02585690227678904321,"The Wisconsin Initiative, Inc.",EIN ID 87-1540257,US,,21,101400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14153261633803124737,MIKE DAVEY FOR CONGRESS,FEC ID C00870667,US,,4,34300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07143184410349666305,COOKIES RETAIL LLC,EIN ID 84-2952906,US,,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05235286819943219201,MIKE CAUSEY CAMPAIGN,EIN ID 47-5023650,US,,12,29300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18289593488091643905,"APPALACHIAN NEWSPAPERS, INC.",EIN ID 61-0941914,US,,12,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16205808001842413569,Friends of Stefanie Rafes,EIN ID 93-3865474,US,,3,49200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15970239679995838465,SEIU Local 2015,EIN ID 47-4164197,US,,4,43400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13152683065861996545,ELEICAO 2022 JOSIRLENE SOARES PEREIRA DE MELLO FEITOSA VICE-GOVERNADOR,,BR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
AR12352599721691316225,Partido Animalista PACMA,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,20,0,14900,0,100,1500,500,20000,250,250,1000,50,0,0,0,0,0,0,0,0,0
AR15902685685585281025,OMA MEDIA AGENCY INC,EIN ID 81-5215715,US,,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01882980045580926977,HORCH FOR MAINE 2020 CAMPAIGN,EIN ID 84-4307968,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05222789513083879425,Julian Kirschler,,DE,,12,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05399432842134421505,603 FORWARD,EIN ID 83-2984780,US,,20,21200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12563722756136370177,T Ramesh,,IN,,32,0,0,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05512036920311414785,REPUBLICAN PARTY OF LOUISIANA,FEC ID C00187450,US,,23,57200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13018495436992806913,AMERICAN CIVIL LIBERTIES UNION OF MICHIGAN,EIN ID 38-1643182,US,,2,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07673764741449252865,FRIENDS OF GLENN THOMPSON,FEC ID C00444620,US,,62,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08768223288661901313,CHESTER WATER AUTHORITY,EIN ID 23-6000834,US,,2,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09474519596653346817,Marc Levine for Insurance Commissioner,EIN ID 87-2589428,US,,12,24600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08845038710031384577,FORWARD MT FOUNDATION,EIN ID 26-2075145,US,,6,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15648052192890322945,Iowa Democratic Party,FEC ID C00035600,US,,10,37800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04914303229350641665,App Development and Marketing Company Inc,EIN ID 26-4074771,US,,81,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15001086030549876737,CLEAN JOBS FOR PA,EIN ID 99-5115607,US,,3,28600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01904178509505363969,COMMITTEE TO ELECT KATHY LENNON,EIN ID 99-1987467,US,,2,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05169458234154549249,WELLINGTON ANTONIO FAGUNDES,,BR,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0
AR16195688148359970817,Eleicao 2022 Ruy Manuel Carneiro Barbosa de Aca Belchior Deputado Federal,,BR,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0
AR10187338637117489153,Californians for Fiscal Responsibility,Registered in US-CA 1383386,US,,1,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10795603708147138561,FRIENDS FOR AVERY BOURNE,EIN ID 47-3267129,US,,4,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05554244560361619457,Dr. Frank Nopper,,"AT, CZ, DE, DK, ES, HR, HU, IE, PT, SE",,1,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06429866621103243265,CITIZENS TO ELECT TERRI CARVER,Registered in US-CO 20135025812,US,,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17407465909106245633,Vera Cole for PA,EIN ID 99-0879173,US,,8,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02810721568819249153,MEDINA FOR STATE SENATE 2020,Registered in US-CA 1419531,US,,24,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16564363777361838081,Patrick Morrisey,Registered in US-WV 182452,US,,41,180300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01322518493131702273,Lars Arne Christensen,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,10,0,4400,0,0,1500,32500,0,250,250,1000,0,0,0,0,0,0,0,0,0,0
AR11256131954417860609,AfD-Fraktion im Landtag von Baden-Württemberg,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,21,0,18350,0,100,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0,0
AR05991253565719445505,CARA DEROSE,,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02586704870752911361,LORI CHAVEZ-DEREMER FOR CONGRESS,FEC ID C00784520,US,,32,40900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09288034762360881153,MARK GONZALEZ FOR ASSEMBLY 2024,EIN ID 93-1558482,US,,46,31700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10817435198711398401,Progresívne Slovensko,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,2641,0,235250,0,100,39000,500,420000,3250,250,1000,150,0,0,0,0,0,0,0,0,0
AR04967794057725083649,Företagarna Sverige Service AB,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,87,0,82100,0,100,1500,1000,20000,250,250,933000,0,0,0,0,0,0,0,0,0,0
AR03945628674916614145,REBELLION PAC,FEC ID C00727008,US,,35,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06861887760681140225,ELEICAO 2022 ELIANA MARIA PASSOS PEDROSA DEPUTADO FEDERAL,,BR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0
AR06420710592641761281,WASHTENAW COUNTY DEMOCRATIC - FEDERAL ACCOUNT,FEC ID C00399071,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15787868788717780993,JD Chaplin,Registered in US-SC 470059877,US,,2,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04023981591498850305,jeferson jose de oliveira,,BR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
AR04617234291540099073,Janne Peltola,,FI,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02815225168446619649,IRONSIDE PRESS,EIN ID 27-0246400,US,,114,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06277113154283503617,MB Media Group LLC,EIN ID 86-1744631,US,,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06538857635351887873,Conservation MN Voter Center,Registered in US-MN 30647,US,,47,119300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14954493452228755457,ELEICAO 2022 NORALDINO LUCIO DIAS JUNIOR DEPUTADO ESTADUAL,,BR,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0
AR00640629934527610881,STEWART CATHEY JR CAMPAIGN,EIN ID 47-2885886,US,,5,7100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03462978220335300609,INSTYTUT PIASTÓW ŚLĄSKICH,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,120,0,35250,0,100,1500,500,20000,159750,250,1000,0,0,0,0,0,0,0,0,0,0
AR05587190739093159937,Saving Arizona PAC,EIN ID 86-3320780,US,,14,72400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13646382272272662529,FRIENDS FOR ZAHRA KARINSHAK,FEC ID C00715763,US,,5,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12536025439757402113,Lets Grow Kids Inc.,EIN ID 31-1802348,US,,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08217292921477529601,DR SCOTT JENSEN FOR GOVERNOR,EIN ID 86-2277649,US,,26,200300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11394909013540864001,USA FREEDOM FUND,EIN ID 85-0874805,US,,1,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15173929309975871489,Bret Swanson 4 House,EIN ID 88-2179969,US,,20,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01846788177243668481,Liberalerna Landskrona,,"BE, BG, DE, DK, EE, ES, FI, FR, GR, IT, NL, PL, SE",,2,0,2100,0,100,0,500,0,250,0,22000,0,0,0,0,0,0,0,0,0,0
AR04674546232058707969,CDU Kreisverband Salzland,,DE,,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10775337509823971329,"Patrick, Dan",Registered in US-TX 57897,US,,18,33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09744110123978063873,ELEICAO SUPLEMENTAR ANDRE VECHI PREFEITO,,BR,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0
AR16120511738050248705,Maine Senate Republicans,EIN ID 93-3474315,US,,70,33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13828377766229180417,Civic Nebraska,EIN ID 27-2204391,US,,2,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02228008168766570497,"MAINE LIBERTY COALITION, LLC",EIN ID 85-2698020,US,,46,15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00608461351035076609,MIKE SMITH FOR DELAWARE,Registered in US-DE 01003160,US,,31,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13613994645448032257,UDAYA CHANDRA DESAM PARTY,,IN,,1,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07611558771596197889,AMERICAN JEWISH CONGRESS,EIN ID 13-1679610,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09718346779832877057,Mahdollisuuksien Suomi 2030 ry,,FI,,7,0,24950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13213192283114962945,ELECT MICHAEL WHITE,EIN ID 82-5110806,US,,5,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07559578672198320129,Anders Storgaard,,DK,,8,0,600,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09024052534611804161,Tom Dippel For House,Registered in US-MN 19048,US,,18,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
